OBJECTID,CollarID,Date_MMDDY,Speed_mph,Heading,y,x
68430,881,11/15/2008,0,60,40.363475,-105.559925
147175,856,11/15/2008,0,145,40.363425,-105.559925
68473,881,11/16/2008,0,260,40.363441,-105.559925
68486,881,11/16/2008,0,0,40.3636,-105.559925
147219,856,11/16/2008,0,290,40.363575,-105.559925
147220,856,11/16/2008,0,130,40.363516,-105.559925
147242,856,11/16/2008,0,335,40.363575,-105.559925
68547,881,11/17/2008,0,350,40.363508,-105.559925
147268,856,11/17/2008,0,305,40.363516,-105.559925
147296,856,11/17/2008,0,180,40.363541,-105.559925
68591,881,11/18/2008,0,345,40.363375,-105.559925
147315,856,11/18/2008,0,290,40.363466,-105.559925
147343,856,11/18/2008,0,335,40.363383,-105.559925
68612,881,11/19/2008,0,60,40.363525,-105.559925
147355,856,11/19/2008,0,45,40.3635,-105.559925
147387,856,11/19/2008,0,235,40.363525,-105.559925
68691,881,11/20/2008,0,90,40.36345,-105.559925
68724,881,11/21/2008,0,110,40.3636,-105.559925
68835,881,11/23/2008,0,280,40.363516,-105.559925
68878,881,11/24/2008,0,225,40.3639,-105.559925
147589,856,11/24/2008,0,190,40.36365,-105.559925
147606,856,11/24/2008,0,355,40.363683,-105.559925
147630,856,11/24/2008,0,345,40.363258,-105.559925
68909,881,11/25/2008,0,335,40.363558,-105.559925
68910,881,11/25/2008,0,45,40.363541,-105.559925
147657,856,11/25/2008,0,95,40.36355,-105.559925
68949,881,11/26/2008,0,180,40.363683,-105.559925
68951,881,11/26/2008,0,245,40.3635,-105.559925
68956,881,11/26/2008,0,245,40.363566,-105.559925
147723,856,11/26/2008,0,135,40.363358,-105.559925
68989,881,11/27/2008,0,305,40.363516,-105.559925
147794,856,11/28/2008,0,170,40.363808,-105.559925
69102,881,11/29/2008,0,320,40.363541,-105.559925
69172,881,12/1/2008,0,230,40.36355,-105.559925
69195,881,12/1/2008,0,45,40.363558,-105.559925
147958,856,12/1/2008,0,345,40.3635,-105.559925
147980,856,12/2/2008,0,190,40.363241,-105.559925
69278,881,12/3/2008,0,270,40.363583,-105.559925
148014,856,12/3/2008,0,260,40.363558,-105.559925
148028,856,12/3/2008,0,255,40.363533,-105.559925
148042,856,12/3/2008,0,195,40.363583,-105.559925
148078,856,12/4/2008,0,90,40.363458,-105.559925
69377,881,12/5/2008,0,145,40.363491,-105.559925
69386,881,12/5/2008,0,60,40.363533,-105.559925
148118,856,12/5/2008,0,90,40.363533,-105.559925
69433,881,12/6/2008,0,85,40.363575,-105.559925
69443,881,12/6/2008,0,280,40.363558,-105.559925
69454,881,12/6/2008,0,85,40.363508,-105.559925
69480,881,12/7/2008,0,15,40.363516,-105.559925
69501,881,12/7/2008,0,30,40.363541,-105.559925
148245,856,12/7/2008,0,120,40.363491,-105.559925
69549,881,12/8/2008,0,155,40.363475,-105.559925
148266,856,12/8/2008,0,25,40.363541,-105.559925
148289,856,12/8/2008,0,265,40.363558,-105.559925
69589,881,12/9/2008,0,330,40.363658,-105.559925
148308,856,12/9/2008,0,180,40.363683,-105.559925
69626,881,12/13/2008,0,80,40.363525,-105.559925
69709,881,12/16/2008,0,315,40.363883,-105.559925
148542,856,12/17/2008,0,10,40.363416,-105.559925
148556,856,12/17/2008,0,0,40.363558,-105.559925
69772,881,12/18/2008,0,325,40.363516,-105.559925
148574,856,12/18/2008,0,5,40.3635,-105.559925
148586,856,12/18/2008,0,150,40.363541,-105.559925
148614,856,12/19/2008,0,330,40.363241,-105.559925
148638,856,12/19/2008,0,330,40.36345,-105.559925
69824,881,12/20/2008,0,80,40.363458,-105.559925
69828,881,12/20/2008,0,25,40.363516,-105.559925
69844,881,12/21/2008,0,20,40.363616,-105.559925
148738,856,12/22/2008,0,90,40.363541,-105.559925
69970,881,12/24/2008,0,295,40.3634,-105.559925
148807,856,12/24/2008,0,55,40.363491,-105.559925
70026,881,12/25/2008,0,130,40.363425,-105.559925
70046,881,12/26/2008,0,30,40.363491,-105.559925
148925,856,12/27/2008,0,95,40.363533,-105.559925
70150,881,12/28/2008,0,90,40.363466,-105.559925
149017,856,12/29/2008,0,40,40.363466,-105.559925
70206,881,12/30/2008,0,320,40.363491,-105.559925
149046,856,12/30/2008,0,350,40.363308,-105.559925
70250,881,12/31/2008,0,230,40.363608,-105.559925
149087,856,12/31/2008,0,0,40.363608,-105.559925
149092,856,12/31/2008,0,195,40.363608,-105.559925
149107,856,12/31/2008,0,240,40.363516,-105.559925
149116,856,12/31/2008,0,150,40.363533,-105.559925
149118,856,12/31/2008,0,250,40.363625,-105.559925
149123,856,12/31/2008,0,130,40.363441,-105.559925
149232,856,1/3/2009,0,270,40.3635,-105.559925
149277,856,1/4/2009,0,245,40.363525,-105.559925
149343,856,1/5/2009,0,330,40.363591,-105.559925
70527,881,1/8/2009,0,340,40.363458,-105.559925
70528,881,1/8/2009,0,305,40.363475,-105.559925
149446,856,1/8/2009,0,15,40.363883,-105.559925
70553,881,1/9/2009,0,140,40.3634,-105.559925
149468,856,1/9/2009,0,30,40.363666,-105.559925
70578,881,1/10/2009,0,295,40.363525,-105.559925
149495,856,1/10/2009,0,75,40.363533,-105.559925
70626,881,1/13/2009,0,45,40.363666,-105.559925
70640,881,1/13/2009,0,55,40.3635,-105.559925
149584,856,1/14/2009,0,70,40.363541,-105.559925
149628,856,1/15/2009,0,300,40.3635,-105.559925
70681,881,1/17/2009,0,260,40.363466,-105.559925
149669,856,1/17/2009,0,0,40.363466,-105.559925
149750,856,1/19/2009,0,30,40.3636,-105.559925
149826,856,1/21/2009,0,45,40.363558,-105.559925
149941,856,1/24/2009,0,100,40.363541,-105.559925
70758,881,1/26/2009,0,340,40.363341,-105.559925
149998,856,1/26/2009,0,105,40.363475,-105.559925
150078,856,1/28/2009,0,315,40.36345,-105.559925
150111,856,1/29/2009,0,10,40.363533,-105.559925
70825,881,2/1/2009,0,295,40.363358,-105.559925
150437,856,2/6/2009,0,225,40.3635,-105.559925
150447,856,2/7/2009,0,175,40.363475,-105.559925
150448,856,2/7/2009,0,50,40.363583,-105.559925
150452,856,2/7/2009,0,210,40.363425,-105.559925
150487,856,2/8/2009,0,0,40.363416,-105.559925
150519,856,2/9/2009,0,195,40.363633,-105.559925
150562,856,2/10/2009,0,40,40.363625,-105.559925
150579,856,2/10/2009,0,115,40.36355,-105.559925
70933,881,2/12/2009,0,320,40.3634,-105.559925
150695,856,2/13/2009,0,300,40.3635,-105.559925
150826,856,2/17/2009,0,75,40.363491,-105.559925
150900,856,2/18/2009,0,355,40.362866,-105.559925
151074,856,2/22/2009,0,290,40.363491,-105.559925
151100,856,2/23/2009,0,10,40.363658,-105.559925
71107,881,2/25/2009,0,60,40.363416,-105.559925
151192,856,2/25/2009,0,70,40.36355,-105.559925
71134,881,2/26/2009,0,120,40.363616,-105.559925
151238,856,2/26/2009,0,315,40.363391,-105.559925
151291,856,2/27/2009,0,35,40.363441,-105.559925
151309,856,2/27/2009,0,310,40.363475,-105.559925
151344,856,2/28/2009,0,140,40.363558,-105.559925
71186,881,3/1/2009,0,350,40.363433,-105.559925
151375,856,3/1/2009,0,330,40.3635,-105.559925
71198,881,3/2/2009,0,315,40.363566,-105.559925
71208,881,3/2/2009,0,345,40.363375,-105.559925
151513,856,3/3/2009,0,0,40.36355,-105.559925
151528,856,3/4/2009,0,340,40.363633,-105.559925
151563,856,3/5/2009,0,350,40.363358,-105.559925
151644,856,3/6/2009,0,325,40.363583,-105.559925
71266,881,3/7/2009,0,230,40.363483,-105.559925
151682,856,3/7/2009,0,135,40.363433,-105.559925
151688,856,3/7/2009,0,135,40.363416,-105.559925
71314,881,3/11/2009,0,270,40.363508,-105.559925
71320,881,3/11/2009,0,195,40.363633,-105.559925
152003,856,3/14/2009,0,10,40.363466,-105.559925
152027,856,3/14/2009,0,335,40.363408,-105.559925
152039,856,3/15/2009,0,350,40.3635,-105.559925
71392,881,3/17/2009,0,355,40.363741,-105.559925
152133,856,3/17/2009,0,25,40.363466,-105.559925
152205,856,3/18/2009,0,350,40.363383,-105.559925
152209,856,3/18/2009,0,175,40.363725,-105.559925
152268,856,3/19/2009,0,345,40.36345,-105.559925
152362,856,3/21/2009,0,265,40.363591,-105.559925
152399,856,3/22/2009,0,120,40.363483,-105.559925
152436,856,3/23/2009,0,290,40.363516,-105.559925
71467,881,3/25/2009,0,110,40.363475,-105.559925
71480,881,3/27/2009,0,265,40.36365,-105.559925
152697,856,3/29/2009,0,260,40.363466,-105.559925
71520,881,3/30/2009,0,150,40.363641,-105.559925
71543,881,3/30/2009,0,110,40.363558,-105.559925
152757,856,3/30/2009,0,350,40.363325,-105.559925
71561,881,3/31/2009,0,190,40.363608,-105.559925
71563,881,3/31/2009,0,320,40.363466,-105.559925
152869,856,4/1/2009,0,5,40.363291,-105.559925
71604,881,4/2/2009,0,190,40.36355,-105.559925
152951,856,4/3/2009,0,105,40.363533,-105.559925
152994,856,4/4/2009,0,280,40.363425,-105.559925
153016,856,4/4/2009,0,0,40.363358,-105.559925
153073,856,4/5/2009,0,165,40.363558,-105.559925
71739,881,4/7/2009,0,190,40.363675,-105.559925
153137,856,4/7/2009,0,270,40.363558,-105.559925
68021,881,11/3/2008,0,255,40.363508,-105.559916
146745,856,11/3/2008,0,335,40.363483,-105.559916
68055,881,11/7/2008,0,170,40.363666,-105.559916
146802,856,11/7/2008,0,255,40.363741,-105.559916
68098,881,11/8/2008,0,45,40.363533,-105.559916
146825,856,11/8/2008,0,335,40.363541,-105.559916
146853,856,11/8/2008,0,5,40.363491,-105.559916
68149,881,11/9/2008,0,355,40.363516,-105.559916
68163,881,11/9/2008,0,290,40.363366,-105.559916
68225,881,11/11/2008,0,150,40.363491,-105.559916
146995,856,11/11/2008,0,225,40.3635,-105.559916
146998,856,11/11/2008,0,0,40.363541,-105.559916
68268,881,11/12/2008,0,245,40.3635,-105.559916
147023,856,11/12/2008,0,145,40.363433,-105.559916
147038,856,11/12/2008,0,80,40.3635,-105.559916
147064,856,11/13/2008,0,175,40.363508,-105.559916
68407,881,11/15/2008,0,155,40.363525,-105.559916
147191,856,11/15/2008,0,75,40.363575,-105.559916
147223,856,11/16/2008,0,125,40.36345,-105.559916
68521,881,11/17/2008,0,0,40.363591,-105.559916
147313,856,11/18/2008,0,200,40.363483,-105.559916
147363,856,11/19/2008,0,335,40.363425,-105.559916
68665,881,11/20/2008,0,245,40.363525,-105.559916
147403,856,11/20/2008,0,70,40.363491,-105.559916
68718,881,11/21/2008,0,60,40.363583,-105.559916
147457,856,11/21/2008,0,310,40.363416,-105.559916
147467,856,11/21/2008,0,230,40.363558,-105.559916
147504,856,11/22/2008,0,335,40.363358,-105.559916
68854,881,11/24/2008,0,260,40.363666,-105.559916
68940,881,11/26/2008,0,305,40.363558,-105.559916
147682,856,11/26/2008,0,165,40.363508,-105.559916
147696,856,11/26/2008,0,160,40.36355,-105.559916
147746,856,11/27/2008,0,275,40.363475,-105.559916
147756,856,11/27/2008,0,165,40.3636,-105.559916
69047,881,11/28/2008,0,275,40.363525,-105.559916
69128,881,11/30/2008,0,345,40.363483,-105.559916
147894,856,11/30/2008,0,265,40.363575,-105.559916
69186,881,12/1/2008,0,295,40.363366,-105.559916
69204,881,12/1/2008,0,335,40.36325,-105.559916
69214,881,12/1/2008,0,125,40.363558,-105.559916
69257,881,12/2/2008,0,160,40.363425,-105.559916
69303,881,12/3/2008,0,30,40.363408,-105.559916
148106,856,12/4/2008,0,350,40.363466,-105.559916
69399,881,12/5/2008,0,160,40.363408,-105.559916
69410,881,12/6/2008,0,165,40.363533,-105.559916
148197,856,12/6/2008,0,140,40.363425,-105.559916
148209,856,12/7/2008,0,0,40.363266,-105.559916
69553,881,12/8/2008,0,10,40.36345,-105.559916
148269,856,12/8/2008,0,50,40.3635,-105.559916
148286,856,12/8/2008,0,15,40.363641,-105.559916
148288,856,12/8/2008,0,345,40.363516,-105.559916
69600,881,12/10/2008,0,340,40.3635,-105.559916
148372,856,12/12/2008,0,30,40.363408,-105.559916
69641,881,12/13/2008,0,345,40.363333,-105.559916
148391,856,12/13/2008,0,0,40.363466,-105.559916
69654,881,12/14/2008,0,190,40.363558,-105.559916
69678,881,12/15/2008,0,30,40.363325,-105.559916
148461,856,12/15/2008,0,135,40.363416,-105.559916
148489,856,12/15/2008,0,0,40.363358,-105.559916
69707,881,12/16/2008,0,125,40.36335,-105.559916
69710,881,12/16/2008,0,345,40.363491,-105.559916
148529,856,12/17/2008,0,235,40.363566,-105.559916
148573,856,12/18/2008,0,140,40.363558,-105.559916
69823,881,12/20/2008,0,340,40.363516,-105.559916
148676,856,12/21/2008,0,355,40.3635,-105.559916
148701,856,12/21/2008,0,160,40.3635,-105.559916
69947,881,12/23/2008,0,130,40.3634,-105.559916
69948,881,12/23/2008,0,30,40.363475,-105.559916
70086,881,12/27/2008,0,90,40.36345,-105.559916
70183,881,12/29/2008,0,30,40.36355,-105.559916
149006,856,12/29/2008,0,5,40.36355,-105.559916
70301,881,1/1/2009,0,185,40.363575,-105.559916
149138,856,1/1/2009,0,355,40.363525,-105.559916
149152,856,1/1/2009,0,280,40.363533,-105.559916
149213,856,1/2/2009,0,260,40.363416,-105.559916
70449,881,1/5/2009,0,5,40.363491,-105.559916
149310,856,1/5/2009,0,10,40.363558,-105.559916
149325,856,1/5/2009,0,20,40.363483,-105.559916
149359,856,1/6/2009,0,195,40.363475,-105.559916
149384,856,1/6/2009,0,80,40.363458,-105.559916
149399,856,1/7/2009,0,210,40.363858,-105.559916
70535,881,1/8/2009,0,260,40.3635,-105.559916
70545,881,1/9/2009,0,340,40.363491,-105.559916
70555,881,1/9/2009,0,70,40.363675,-105.559916
149471,856,1/9/2009,0,90,40.3635,-105.559916
70582,881,1/11/2009,0,295,40.363541,-105.559916
70624,881,1/13/2009,0,70,40.363483,-105.559916
149589,856,1/14/2009,0,345,40.363433,-105.559916
70662,881,1/15/2009,0,105,40.363575,-105.559916
70664,881,1/15/2009,0,195,40.363541,-105.559916
70688,881,1/17/2009,0,190,40.363733,-105.559916
149721,856,1/18/2009,0,345,40.363591,-105.559916
149788,856,1/20/2009,0,185,40.363475,-105.559916
70715,881,1/22/2009,0,165,40.36345,-105.559916
149875,856,1/22/2009,0,185,40.3635,-105.559916
149912,856,1/23/2009,0,325,40.36345,-105.559916
149918,856,1/23/2009,0,140,40.363475,-105.559916
149976,856,1/25/2009,0,190,40.363775,-105.559916
149995,856,1/25/2009,0,25,40.363291,-105.559916
70763,881,1/27/2009,0,5,40.363491,-105.559916
70771,881,1/27/2009,0,300,40.363625,-105.559916
150086,856,1/28/2009,0,20,40.363566,-105.559916
150110,856,1/29/2009,0,150,40.363366,-105.559916
150140,856,1/29/2009,0,295,40.363533,-105.559916
150156,856,1/30/2009,0,235,40.363458,-105.559916
150158,856,1/30/2009,0,70,40.363541,-105.559916
150169,856,1/30/2009,0,240,40.363491,-105.559916
150170,856,1/30/2009,0,15,40.363533,-105.559916
150233,856,2/1/2009,0,35,40.363683,-105.559916
70841,881,2/3/2009,0,110,40.363541,-105.559916
150399,856,2/5/2009,0,320,40.363475,-105.559916
150551,856,2/9/2009,0,200,40.363591,-105.559916
150605,856,2/11/2009,0,35,40.363558,-105.559916
150638,856,2/12/2009,0,175,40.363608,-105.559916
70976,881,2/14/2009,0,260,40.363483,-105.559916
150754,856,2/15/2009,0,45,40.363541,-105.559916
150772,856,2/15/2009,0,305,40.363466,-105.559916
150797,856,2/16/2009,0,50,40.36345,-105.559916
150813,856,2/16/2009,0,35,40.3637,-105.559916
150854,856,2/17/2009,0,20,40.363366,-105.559916
150856,856,2/17/2009,0,30,40.363466,-105.559916
151024,856,2/21/2009,0,75,40.363391,-105.559916
151117,856,2/23/2009,0,350,40.363533,-105.559916
71081,881,2/24/2009,0,100,40.363375,-105.559916
151165,856,2/24/2009,0,335,40.363508,-105.559916
151174,856,2/24/2009,0,330,40.36345,-105.559916
71101,881,2/25/2009,0,0,40.363508,-105.559916
71137,881,2/26/2009,0,155,40.363466,-105.559916
151235,856,2/26/2009,0,345,40.363491,-105.559916
151256,856,2/26/2009,0,10,40.363483,-105.559916
151313,856,2/27/2009,0,290,40.363325,-105.559916
71165,881,2/28/2009,0,10,40.363475,-105.559916
151335,856,2/28/2009,0,195,40.363775,-105.559916
151388,856,3/1/2009,0,255,40.363533,-105.559916
151463,856,3/2/2009,0,175,40.36335,-105.559916
151505,856,3/3/2009,0,150,40.363591,-105.559916
151589,856,3/5/2009,0,130,40.363491,-105.559916
151694,856,3/7/2009,0,160,40.363433,-105.559916
151729,856,3/8/2009,0,15,40.363475,-105.559916
151742,856,3/8/2009,0,350,40.363433,-105.559916
151860,856,3/11/2009,0,130,40.363533,-105.559916
71323,881,3/12/2009,0,330,40.363558,-105.559916
151894,856,3/12/2009,0,155,40.363508,-105.559916
151988,856,3/14/2009,0,140,40.363591,-105.559916
152028,856,3/14/2009,0,175,40.363458,-105.559916
152059,856,3/15/2009,0,340,40.363475,-105.559916
152094,856,3/16/2009,0,185,40.363383,-105.559916
152297,856,3/20/2009,0,220,40.363408,-105.559916
152452,856,3/23/2009,0,60,40.363366,-105.559916
152506,856,3/24/2009,0,155,40.363175,-105.559916
152510,856,3/25/2009,0,225,40.363516,-105.559916
152543,856,3/25/2009,0,165,40.363316,-105.559916
152597,856,3/26/2009,0,35,40.363633,-105.559916
71504,881,3/29/2009,0,0,40.363658,-105.559916
71506,881,3/29/2009,0,95,40.363441,-105.559916
71510,881,3/29/2009,0,10,40.363475,-105.559916
152834,856,3/31/2009,0,310,40.36335,-105.559916
152835,856,3/31/2009,0,190,40.363608,-105.559916
152867,856,4/1/2009,0,245,40.363533,-105.559916
152960,856,4/3/2009,0,195,40.3634,-105.559916
153003,856,4/4/2009,0,185,40.363391,-105.559916
153055,856,4/5/2009,0,85,40.363516,-105.559916
71736,881,4/7/2009,0,160,40.3635,-105.559916
146793,856,11/7/2008,0,230,40.363783,-105.559908
146864,856,11/8/2008,0,305,40.363225,-105.559908
68151,881,11/9/2008,0,115,40.363658,-105.559908
146876,856,11/9/2008,0,10,40.3636,-105.559908
146877,856,11/9/2008,0,55,40.363533,-105.559908
68215,881,11/11/2008,0,65,40.363366,-105.559908
68257,881,11/11/2008,0,55,40.363458,-105.559908
146979,856,11/11/2008,0,310,40.363566,-105.559908
147024,856,11/12/2008,0,0,40.363583,-105.559908
68348,881,11/13/2008,0,20,40.363591,-105.559908
147107,856,11/14/2008,0,145,40.363475,-105.559908
68429,881,11/15/2008,0,275,40.3635,-105.559908
147190,856,11/15/2008,0,270,40.363641,-105.559908
68501,881,11/16/2008,0,90,40.363458,-105.559908
147202,856,11/16/2008,0,280,40.36345,-105.559908
147269,856,11/17/2008,0,55,40.363508,-105.559908
68601,881,11/19/2008,0,255,40.363458,-105.559908
68625,881,11/19/2008,0,100,40.363658,-105.559908
68643,881,11/19/2008,0,270,40.363533,-105.559908
68648,881,11/20/2008,0,305,40.363433,-105.559908
68690,881,11/20/2008,0,75,40.363541,-105.559908
147406,856,11/20/2008,0,10,40.3635,-105.559908
147415,856,11/20/2008,0,260,40.36355,-105.559908
147459,856,11/21/2008,0,305,40.3635,-105.559908
68762,881,11/22/2008,0,210,40.363516,-105.559908
68781,881,11/22/2008,0,290,40.363516,-105.559908
147520,856,11/22/2008,0,230,40.3636,-105.559908
68859,881,11/24/2008,0,150,40.363616,-105.559908
68889,881,11/25/2008,0,25,40.363916,-105.559908
68905,881,11/25/2008,0,0,40.363441,-105.559908
147660,856,11/25/2008,0,220,40.363608,-105.559908
68952,881,11/26/2008,0,65,40.363508,-105.559908
68959,881,11/26/2008,0,145,40.363491,-105.559908
147714,856,11/26/2008,0,90,40.363566,-105.559908
69018,881,11/27/2008,0,340,40.363341,-105.559908
69026,881,11/27/2008,0,285,40.363433,-105.559908
147812,856,11/28/2008,0,100,40.363183,-105.559908
69085,881,11/29/2008,0,0,40.363308,-105.559908
69092,881,11/29/2008,0,205,40.363616,-105.559908
69158,881,11/30/2008,0,100,40.363583,-105.559908
69247,881,12/2/2008,0,295,40.3633,-105.559908
69260,881,12/2/2008,0,55,40.363383,-105.559908
148027,856,12/3/2008,0,345,40.3633,-105.559908
148038,856,12/3/2008,0,90,40.363475,-105.559908
69342,881,12/4/2008,0,40,40.363658,-105.559908
69382,881,12/5/2008,0,180,40.363458,-105.559908
69429,881,12/6/2008,0,10,40.363608,-105.559908
69482,881,12/7/2008,0,55,40.363516,-105.559908
148224,856,12/7/2008,0,345,40.363383,-105.559908
148242,856,12/7/2008,0,170,40.363458,-105.559908
69639,881,12/13/2008,0,325,40.363475,-105.559908
69653,881,12/14/2008,0,145,40.363308,-105.559908
69688,881,12/15/2008,0,125,40.363483,-105.559908
148528,856,12/16/2008,0,165,40.363266,-105.559908
148543,856,12/17/2008,0,285,40.3635,-105.559908
148550,856,12/17/2008,0,345,40.363233,-105.559908
148571,856,12/18/2008,0,180,40.3629,-105.559908
69830,881,12/20/2008,0,295,40.363441,-105.559908
69848,881,12/21/2008,0,20,40.363475,-105.559908
148682,856,12/21/2008,0,65,40.363541,-105.559908
69986,881,12/24/2008,0,300,40.363425,-105.559908
70016,881,12/25/2008,0,205,40.363691,-105.559908
70094,881,12/27/2008,0,195,40.363766,-105.559908
148917,856,12/27/2008,0,320,40.363633,-105.559908
70167,881,12/29/2008,0,70,40.363525,-105.559908
149109,856,12/31/2008,0,270,40.363458,-105.559908
70348,881,1/2/2009,0,350,40.363558,-105.559908
